,Unnamed: 0,player_id,date,market_value,position
9775,285801,Sandy Walsh,2018-06-03,900000,Defender - Right-Back
9776,285826,Lucas Bijker,2018-05-30,810000,Defender - Left-Back
9777,285851,Sheldon Bateau,2018-07-01,675000,Defender - Centre-Back
9778,285891,Jordi Vanlerberghe,2018-06-03,1170000,Defender - Centre-Back
9779,285923,Yannick Thoelen,2018-06-03,450000,Goalkeeper
9780,285940,Jonah Osabutey,2018-06-08,68000,attack - Centre-Forward
9781,285957,Gaetan Coucke,2018-06-03,90000,Goalkeeper
9782,285998,Teddy Chevalier,2018-06-03,1350000,attack - Centre-Forward
9783,286013,Ferdy Druijf,2018-06-12,270000,attack - Centre-Forward
9784,286029,Marlos Moreno,2018-05-23,450000,attack - Right Winger
9785,286073,Mohamed Badamosi,2018-06-10,203000,attack - Centre-Forward
9786,286122,Lucas Rougeaux,2018-06-03,450000,Defender - Centre-Back
9787,286161,Kaveh Rezaei,2018-06-03,3600000,attack - Centre-Forward
9788,286223,Michiel Jonckheere,2018-06-03,720000,midfield - Central Midfield
9789,286243,Barnabas Bese,2018-05-16,630000,Defender - Right-Back
9790,286285,Steven Fortes,2018-06-04,900000,Defender - Centre-Back
9791,286319,Runar Alex Runarsson,2018-06-02,450000,Goalkeeper
9792,286355,Bryan Heynen,2018-06-03,1530000,midfield - Central Midfield
9793,286367,Angelo Preciado,2018-07-20,90000,Defender - Right-Back
9794,286396,Donyell Malen,2018-06-12,675000,attack - Centre-Forward
9795,286437,Marius Wolf,2018-06-05,9000000,attack - Right Winger
9796,286464,Thorgan Hazard,2018-06-05,19800000,attack - Left Winger
9797,286500,Marco Reus,2018-06-05,31500000,midfield - Attacking Midfield
9798,286501,Marco Reus,2018-07-16,36000000,midfield - Attacking Midfield
9799,286522,Julian Brandt,2018-06-05,36000000,midfield - Attacking Midfield
9800,286523,Julian Brandt,2018-07-16,40500000,midfield - Attacking Midfield
9801,286557,Mahmoud Dahoud,2018-06-05,16200000,midfield - Central Midfield
9802,286613,Abel Camara,2018-06-18,450000,attack - Centre-Forward
9803,286633,Rafael Martins,2018-06-13,1350000,attack - Centre-Forward
9804,286646,Mauro Caballero,2018-06-03,270000,attack - Centre-Forward
9805,286681,Joel Tagueu,2018-06-13,2250000,attack - Centre-Forward
9806,286703,Ali Alipour,2018-06-09,900000,attack - Centre-Forward
9807,286719,Ruben Macedo,2018-06-29,405000,attack - Left Winger
9808,286785,Tim Soderstrom,2018-06-20,270000,Defender - Right-Back
9809,286807,Zainadine Junior,2018-06-13,1350000,Defender - Centre-Back
9810,286838,Paulo Victor,2018-05-23,810000,Goalkeeper
9811,286865,Cristian Tello,2018-05-30,5400000,attack - Left Winger
9812,286920,Roberto Soldado,2018-05-29,2250000,attack - Centre-Forward
9813,286935,Jorge De Frutos,2018-06-30,270000,attack - Right Winger
9814,286949,Dani Gomez,2018-05-30,180000,attack - Centre-Forward
9815,286997,Enis Bardhi,2018-05-30,5400000,midfield - Attacking Midfield
9816,287023,Jorge Saenz,2018-05-30,540000,Defender - Centre-Back
9817,287042,Gonzalo Melero,2018-05-30,3150000,midfield - Central Midfield
9818,287069,Jose Campana,2018-05-30,4500000,midfield - Central Midfield
9819,287092,Nikola Vukcevic,2018-06-13,4500000,midfield - Defensive Midfield
9820,287109,Ivan Rossi,2018-05-08,450000,midfield - Defensive Midfield
9821,287131,Nemanja Radoja,2018-05-30,5400000,midfield - Defensive Midfield
9822,287147,Pepelu,2018-05-30,270000,midfield - Defensive Midfield
9823,287182,Coke,2018-05-30,1800000,Defender - Right-Back
9824,287196,Mickael Malsa,2018-05-22,270000,midfield - Defensive Midfield
9825,287223,Jorge Miramon,2018-05-30,450000,Defender - Right-Back
9826,287249,Carlos Clerc,2018-05-30,900000,Defender - Left-Back
9827,287265,Marcelo Saracchi,2018-05-08,4050000,Defender - Left-Back
9828,287303,Sergio Postigo,2018-05-30,1800000,Defender - Centre-Back
9829,287328,Oscar Duarte,2018-05-30,900000,Defender - Centre-Back
9830,287342,Rober Pier,2018-05-30,1800000,Defender - Centre-Back
9831,287379,Martin Caceres,2018-06-07,2250000,Defender - Centre-Back
9832,287380,Martin Caceres,2018-07-16,3150000,Defender - Centre-Back
9833,287401,Ruben Vezo,2018-05-30,5400000,Defender - Centre-Back
9834,287450,Sontm,2018-05-30,225000,Defender - Right-Back
9835,287464,Koke Vegas,2018-05-30,90000,Goalkeeper
9836,287486,Enric Franquesa,2018-06-30,135000,Defender - Left-Back
9837,287520,Shkodran Mustafi,2018-05-28,22500000,Defender - Centre-Back
9838,287587,Sidnei,2018-05-30,3600000,Defender - Centre-Back
9839,287600,Edgar Gonzalez,2018-05-30,270000,Defender - Centre-Back
9840,287636,Joel Robles,2018-05-28,3150000,Goalkeeper
9841,287649,Aylton Boa Morte,2018-06-29,180000,attack - Right Winger
9842,287659,Jafar Salmani,2018-05-25,45000,attack - Left Winger
9843,287672,Ivan Angulo,2018-06-08,90000,attack - Left Winger
9844,287685,Lucas Fernandes,2018-05-23,630000,midfield - Attacking Midfield
9845,287704,Shoya Nakajima,2018-06-13,7200000,midfield - Attacking Midfield
9846,287719,Julien Da Costa,2018-05-16,270000,Defender - Right-Back
9847,287736,Pedro Sa,2018-06-13,1350000,midfield - Defensive Midfield
9848,287780,Giannelli Imbula,2018-06-04,5400000,midfield - Defensive Midfield
9849,287798,Lucas Possignolo,2018-06-13,900000,Defender - Centre-Back
9850,287816,Payam Niazmand,2018-06-09,450000,Goalkeeper
9851,287834,Ricardo Ferreira,2018-06-13,585000,Goalkeeper
9852,287855,Andre Clovis,2018-06-13,90000,attack - Centre-Forward
9853,287867,Jeferson Bahia,2018-06-29,360000,Defender - Centre-Back
9854,287891,Arthur Gomes,2018-05-23,900000,attack - Left Winger
9855,287919,Chico Geraldes,2018-06-13,2700000,midfield - Attacking Midfield
9856,287933,Romario Baro,2018-06-29,135000,midfield - Central Midfield
9857,287953,David Bruno,2018-06-13,675000,Defender - Right-Back
9858,288018,Raul Silva,2018-06-13,4500000,Defender - Centre-Back
9859,288069,Carlos Junior,2018-05-23,810000,attack - Right Winger
9860,288087,Hamidou Keyta,2018-06-16,45000,attack - Left Winger
9861,288136,Rafael Ramos,2018-05-02,180000,Defender - Right-Back
9862,288150,Andrei Chindris,2018-06-16,158000,Defender - Centre-Back
9863,288167,Mikel Villanueva,2018-05-30,540000,Defender - Centre-Back
9864,288181,Rodolfo Cardoso,2018-06-29,45000,Goalkeeper
9865,288189,Denilson,2018-05-23,540000,attack - Centre-Forward
9866,288224,Helder Ferreira,2018-06-13,540000,attack - Right Winger
9867,288239,Nuno Santos,2018-06-29,135000,attack - Left Winger
9868,288267,Stephen Eustaquio,2018-06-13,720000,midfield - Defensive Midfield
9869,288287,Marco Baixinho,2018-06-13,450000,Defender - Centre-Back
9870,288324,Andre Ferreira,2018-06-29,450000,Defender - Right-Back
9871,288338,Omri Altman,2018-05-22,900000,attack - Second Striker
9872,288377,Eugeni,2018-05-30,720000,midfield - Attacking Midfield
9873,288398,Adilio Santos,2018-06-29,135000,attack - Right Winger
9874,288441,Joel Ferreira,2018-06-13,270000,Defender - Left-Back
9875,288467,Thales,2018-06-29,630000,Defender - Right-Back
9876,288481,Baptiste Aloe,2018-05-16,900000,Defender - Centre-Back
9877,288496,Yaw Moses,2018-06-29,90000,midfield - Central Midfield
9878,288533,Guilherme Schettine,2018-06-01,293000,attack - Centre-Forward
9879,288580,Marcos Paulo,2018-05-22,675000,attack - Left Winger
9880,288592,Koffi Kouao,2018-06-13,270000,Defender - Right-Back
9881,288623,Ivo Goncalves,2018-06-29,90000,Goalkeeper
9882,288639,Charles,2018-06-13,1350000,midfield - Central Midfield
9883,288664,Benito Raman,2018-06-19,2250000,attack - Centre-Forward
9884,288684,Christian Kouame,2018-06-18,2520000,attack - Centre-Forward
9885,288710,Zakaria Bakkali,2018-05-30,1350000,attack - Left Winger
9886,288743,Isaac Kiese Thelin,2018-06-03,2250000,attack - Centre-Forward
9887,288744,Isaac Kiese Thelin,2018-07-16,2700000,attack - Centre-Forward
9888,288758,Francis Amuzu,2018-06-03,450000,attack - Right Winger
9889,288806,Kristoffer Olsson,2018-06-20,990000,midfield - Central Midfield
9890,288858,Lior Refaelov,2018-06-03,630000,midfield - Attacking Midfield
9891,288884,Michael Murillo,2018-05-02,450000,Defender - Right-Back
9892,288885,Michael Murillo,2018-07-16,900000,Defender - Right-Back
9893,288903,Sergio Gomez,2018-06-05,1800000,Defender - Left-Back
9894,288927,Lisandro Magallan,2018-05-08,4050000,Defender - Centre-Back
9895,288941,Hannes Delcroix,2018-06-03,180000,Defender - Centre-Back
9896,288969,Wesley Hoedt,2018-05-28,13500000,Defender - Centre-Back
9897,288984,Majeed Ashimeru,2018-06-14,630000,midfield - Central Midfield
9898,288985,Majeed Ashimeru,2018-07-12,630000,midfield - Central Midfield
9899,289020,Colin Coosemans,2018-06-03,1350000,Goalkeeper
9900,289039,Hendrik Van Crombrugge,2018-06-03,1620000,Goalkeeper
9901,289058,Josh Cullen,2018-05-28,900000,midfield - Central Midfield
9902,289095,Kevin Mirallas,2018-05-22,6300000,attack - Right Winger
9903,289136,Felipe Pires,2018-06-14,2029999,attack - Left Winger
9904,289213,Sori Mane,2018-06-29,158000,midfield - Defensive Midfield
9905,289249,Paulinho,2018-06-13,1350000,Defender - Left-Back
9906,289288,Abdoulaye Ba,2018-05-30,900000,Defender - Centre-Back
9907,289313,Lazar Rosic,2018-06-13,900000,Defender - Centre-Back
9908,289331,Artur Jorge,2018-06-14,270000,Defender - Centre-Back
9909,289354,Miguel Oliveira,2018-06-29,450000,Goalkeeper
9910,289370,Pablo Santos,2018-06-13,1350000,Defender - Centre-Back
9911,289421,Axel Witsel,2018-06-05,16200000,midfield - Defensive Midfield
9912,289422,Axel Witsel,2018-07-16,18000000,midfield - Defensive Midfield
9913,289453,Emre Can,2018-05-28,27000000,midfield - Defensive Midfield
9914,289470,Felix Passlack,2018-06-05,1350000,Defender - Right-Back
9915,289506,Thomas Meunier,2018-06-04,13500000,Defender - Right-Back
9916,289542,Marcel Schmelzer,2018-06-05,4500000,Defender - Left-Back
9917,289573,Nico Schulz,2018-06-05,6300000,Defender - Left-Back
9918,289600,Raphael Guerreiro,2018-06-05,16200000,Defender - Left-Back
9919,289601,Raphael Guerreiro,2018-07-16,18900000,Defender - Left-Back
9920,289642,Mats Hummels,2018-06-05,54000000,Defender - Centre-Back
9921,289655,Dan Axel Zagadou,2018-06-05,4500000,Defender - Centre-Back
9922,289680,Manuel Akanji,2018-06-05,19800000,Defender - Centre-Back
9923,289681,Manuel Akanji,2018-07-16,25200000,Defender - Centre-Back
9924,289721,Marwin Hitz,2018-06-05,3600000,Goalkeeper
9925,289756,Roman Burki,2018-06-05,6300000,Goalkeeper
9926,289774,Gregor Kobel,2018-06-05,450000,Goalkeeper
9927,289809,Yves Baraye,2018-06-18,720000,attack - Right Winger
9928,289836,Pite,2018-06-13,315000,midfield - Attacking Midfield
9929,289862,Pedro Nuno,2018-06-13,675000,midfield - Attacking Midfield
9930,289888,Andrija Lukovic,2018-07-02,720000,midfield - Central Midfield
9931,289899,Trova Boni,2018-06-03,45000,midfield - Defensive Midfield
9932,289930,Sandro,2018-06-07,2250000,midfield - Defensive Midfield
9933,289965,Thibang Phete,2018-06-29,225000,midfield - Defensive Midfield
9934,290007,Carraca,2018-06-13,810000,Defender - Right-Back
9935,290030,Pedro Amador,2018-06-29,135000,Defender - Left-Back
9936,290059,Lica,2018-06-13,450000,attack - Left Winger
9937,290075,Chima Akas,2018-06-20,450000,Defender - Left-Back
9938,290131,Rodrigo Pinho,2018-06-13,1350000,attack - Centre-Forward
9939,290167,Warner Hahn,2018-06-12,1350000,Goalkeeper
9940,290184,Oussama Darfalou,2018-05-29,900000,attack - Centre-Forward
9941,290196,Slobodan Tedic,2018-07-02,135000,attack - Centre-Forward
9942,290238,Wilfried Bony,2018-05-28,9000000,attack - Centre-Forward
9943,290258,Ole Romeny,2018-06-29,90000,attack - Centre-Forward
9944,290287,Tabata,2018-06-13,900000,attack - Right Winger
9945,290297,Gonzalo Plata,2018-07-20,45000,attack - Right Winger
9946,290356,Joao Palhinha,2018-06-13,1350000,midfield - Defensive Midfield
9947,290383,Magnus Mattsson,2018-06-02,225000,attack - Left Winger
9948,290406,Zouhair Feddal,2018-05-30,2700000,Defender - Centre-Back
9949,290425,Mikkel Duelund,2018-06-02,1350000,attack - Left Winger
9950,290461,Che Nunnely,2018-06-29,270000,attack - Right Winger
9951,290475,Elton Kabangu,2018-06-29,315000,attack - Left Winger
9952,290499,Mats Kohlert,2018-06-05,90000,attack - Left Winger
9953,290520,Nasser El Khayati,2018-06-12,2250000,midfield - Attacking Midfield
9954,290557,Gorkem Saglam,2018-06-19,270000,midfield - Attacking Midfield
9955,290574,Dan Crowley,2018-06-29,450000,midfield - Attacking Midfield
9956,290590,Driess Saddiki,2018-06-29,270000,midfield - Defensive Midfield
9957,290618,Leeroy Owusu,2018-06-29,270000,Defender - Right-Back
9958,290628,Kilian Ludewig,2018-07-02,180000,Defender - Right-Back
9959,290661,Renan Ribeiro,2018-06-13,900000,Goalkeeper
9960,290692,Miquel Nelom,2018-06-12,585000,Defender - Left-Back
9961,290720,Dylan Ryan,2018-06-12,68000,Defender - Centre-Back
9962,290743,Freek Heerkens,2018-06-12,540000,Defender - Centre-Back
9963,290768,Pol Llonch,2018-07-03,450000,midfield - Central Midfield
9964,290789,Wessel Dammers,2018-06-29,450000,Defender - Centre-Back
9965,290831,Jorn Brondeel,2018-06-12,270000,Goalkeeper
9966,290887,Yohan Tavares,2018-06-13,540000,Defender - Centre-Back
9967,290908,Timon Wellenreuther,2018-06-12,225000,Goalkeeper
9968,290929,Jordy Bruijn,2018-06-12,270000,midfield - Attacking Midfield
9969,290943,Jonathan Okita,2018-06-29,360000,midfield - Left Midfield
9970,290980,Edgar Barreto,2018-06-07,900000,midfield - Central Midfield
9971,291014,Lasse Schone,2018-06-12,2700000,midfield - Defensive Midfield
9972,291035,Javier Vet,2018-06-29,158000,midfield - Defensive Midfield
9973,291075,Rens Van Eijden,2018-06-12,900000,Defender - Centre-Back
9974,291127,Mattijs Branderhorst,2018-06-12,810000,Goalkeeper
9975,291152,Danny Vukovic,2018-06-03,900000,Goalkeeper
9976,291198,Gervane Kastaneer,2018-06-19,315000,attack - Left Winger
9977,291233,Ryan Koolwijk,2018-06-12,900000,midfield - Central Midfield
9978,291247,Leandro Fernandes,2018-06-30,180000,midfield - Central Midfield
9979,291273,Mustafa Saymak,2018-06-12,2250000,midfield - Central Midfield
9980,291326,Rico Strieder,2018-06-12,1800000,midfield - Defensive Midfield
9981,291349,Mees De Wit,2018-06-29,68000,Defender - Left-Back
9982,291364,Kenneth Paal,2018-06-12,630000,Defender - Left-Back
9983,291394,Bram Van Polen,2018-06-12,900000,Defender - Centre-Back
9984,291424,Maikel Van Der Werff,2018-06-12,810000,Defender - Centre-Back
9985,291458,Djavan Anderson,2018-06-18,270000,Defender - Right-Back
9986,291473,Mike Hauptmeijer,2018-06-12,90000,Goalkeeper
9987,291483,Sam Kersten,2018-06-29,180000,Defender - Centre-Back
9988,291494,Jasper Schendelaar,2018-06-29,90000,Goalkeeper
9989,291521,Ivan Marquez,2018-05-30,225000,Defender - Centre-Back
9990,291566,Sai Van Wermeskerken,2018-06-29,180000,Defender - Right-Back
9991,291578,Ragnar Oratmangoen,2018-06-29,90000,attack - Left Winger
9992,291628,Konstantinos Lamprou,2018-06-12,900000,Goalkeeper
9993,291644,Marc Cardona,2018-05-30,900000,attack - Centre-Forward
9994,291662,Philippe Rommens,2018-06-29,135000,midfield - Central Midfield
9995,291671,Yacine Bourhane,2018-05-16,135000,midfield - Defensive Midfield
9996,291686,Luuk Brouwers,2018-06-29,90000,midfield - Defensive Midfield
9997,291702,Mats Deijl,2018-06-29,158000,Defender - Right-Back
9998,291726,Cuco Martina,2018-05-28,2250000,Defender - Right-Back
9999,291762,Jacob Mulenga,2018-06-04,495000,attack - Centre-Forward
10000,291771,Ulrik Jenssen,2018-06-02,360000,Defender - Centre-Back
10001,291783,Justin Bakker,2018-06-29,180000,Defender - Centre-Back
10002,291804,Joris Kramer,2018-06-29,158000,Defender - Centre-Back
10003,291830,Gerrit Nauber,2018-06-19,765000,Defender - Centre-Back
10004,291840,Evert Linthorst,2018-06-12,68000,midfield - Central Midfield
10005,291864,Inigo Cordoba,2018-05-30,4500000,attack - Left Winger
10006,291890,Nick Hengelman,2018-06-12,68000,Goalkeeper
10007,291902,Yusupha Njie,2018-06-13,540000,attack - Centre-Forward
10008,291946,Andries Noppert,2018-06-18,135000,Goalkeeper
10009,291957,Kenji Gorre,2018-05-28,225000,attack - Left Winger
10010,291971,Miguel Reisinho,2018-06-29,135000,midfield - Central Midfield
10011,291983,Gaius Makouta,2018-06-29,338000,midfield - Central Midfield
10012,291996,Paulinho,2018-06-29,585000,Defender - Left-Back
10013,292011,Seba Perez,2018-05-08,900000,midfield - Central Midfield
10014,292058,Javi Garcia,2018-05-30,3600000,midfield - Defensive Midfield
10015,292073,Reggie Cannon,2018-05-02,180000,Defender - Right-Back
10016,292122,Filipe Ferreira,2018-06-13,630000,Defender - Left-Back
10017,292210,Rafael Bracali,2018-06-29,45000,Goalkeeper
10018,292225,Oscar Estupinan,2018-06-29,900000,attack - Centre-Forward
10019,292259,Alireza Beiranvand,2018-06-09,1080000,Goalkeeper
10020,292260,Alireza Beiranvand,2018-07-16,1800000,Goalkeeper
10021,292284,Tiago Silva,2018-06-13,810000,midfield - Attacking Midfield
10022,292328,Ricardo Quaresma,2018-05-29,1800000,attack - Right Winger
10023,292342,Nicolas Janvier,2018-06-04,270000,midfield - Central Midfield
10024,292368,Paul Georges Ntep,2018-06-04,3600000,attack - Left Winger
10025,292385,Alfa Semedo,2018-06-13,1350000,midfield - Defensive Midfield
10026,292413,Andre Andre,2018-06-13,3150000,midfield - Central Midfield
10027,292425,Maga,2018-06-29,248000,Defender - Right-Back
10028,292461,Silvio,2018-06-29,270000,Defender - Right-Back
10029,292478,Falaye Sacko,2018-06-29,405000,Defender - Right-Back
10030,292500,Bas Kuipers,2018-06-12,180000,Defender - Left-Back
10031,292512,Abdul Mumin,2018-06-07,180000,Defender - Centre-Back
10032,292527,Jorge Fernandes,2018-06-13,900000,Defender - Centre-Back
10033,292550,Bruno Gaspar,2018-06-07,2700000,Defender - Right-Back
10034,292577,Bruno Varela,2018-06-13,7200000,Goalkeeper
10035,292600,Finn Stokkers,2018-06-29,360000,attack - Centre-Forward
10036,292646,Jens Odgaard,2018-06-30,720000,attack - Centre-Forward
10037,292661,Lennerd Daneels,2018-06-29,68000,attack - Left Winger
10038,292672,Said Bakari,2018-06-29,68000,attack - Left Winger
10039,292701,Iliass Bel Hassani,2018-06-12,720000,midfield - Attacking Midfield
10040,292718,Richard Van Der Venne,2018-06-29,225000,midfield - Attacking Midfield
10041,292818,Alexander Buttner,2018-06-12,630000,Defender - Left-Back
10042,292839,Lars Nieuwpoort,2018-06-29,225000,Defender - Centre-Back
10043,292860,Melle Meulensteen,2018-06-29,90000,Defender - Centre-Back
10044,292892,Hans Mulder,2018-06-29,135000,midfield - Central Midfield
10045,292903,Joel Pereira,2018-05-28,900000,Goalkeeper
10046,292919,Etienne Vaessen,2018-06-29,158000,Goalkeeper
10047,292937,Mehdi Taremi,2018-05-09,1530000,attack - Centre-Forward
10048,292955,Jens Teunckens,2018-06-03,270000,Goalkeeper
10049,292967,Mark Spenkelink,2018-06-29,23000,Goalkeeper
10050,292982,Toni Martinez,2018-05-30,1350000,attack - Centre-Forward
10051,293006,Galeno,2018-06-13,1800000,midfield - Left Midfield
10052,293042,Otavio,2018-06-13,5400000,midfield - Defensive Midfield
10053,293107,Andre Almeida,2018-06-29,90000,Defender - Right-Back
10054,293141,Wendell,2018-06-05,16200000,Defender - Left-Back
10055,293208,Ivan Marcano,2018-06-13,7200000,Defender - Centre-Back
10056,293252,Pepe,2018-05-29,1800000,midfield - Central Midfield
10057,293267,Bruno Costa,2018-06-29,1130000,midfield - Central Midfield
10058,293283,Fernando Andrade,2018-06-29,563000,attack - Second Striker
10059,293307,Claudio Ramos,2018-06-13,1350000,Goalkeeper
10060,293322,Diogo Costa,2018-06-29,1800000,Goalkeeper
10061,293335,Carlos Vinicius,2018-06-29,630000,attack - Centre-Forward
10062,293358,Roman Yaremchuk,2018-06-03,3150000,attack - Centre-Forward
10063,293408,Everton,2018-05-23,6300000,attack - Left Winger
10064,293427,Nemanja Radonjić,2018-07-02,5400000,attack - Left Winger
10065,293448,Gil Dias,2018-06-07,2700000,midfield - Left Midfield
10066,293464,Diogo Goncalves,2018-06-13,2250000,midfield - Right Midfield
10067,293488,Rafa Silva,2018-06-13,10800000,midfield - Right Midfield
10068,293534,Joao Mario,2018-05-28,22500000,midfield - Central Midfield
10069,293535,Joao Mario,2018-07-16,20700000,midfield - Central Midfield
10070,293562,Julian Weigl,2018-06-05,27000000,midfield - Defensive Midfield
10071,293595,Soualiho Meite,2018-06-04,7200000,midfield - Central Midfield
10072,293625,Andre Almeida,2018-06-13,6750000,Defender - Right-Back
10073,293656,Valentino Lazaro,2018-06-05,8100000,Defender - Right-Back
10074,293683,Alejandro Grimaldo,2018-06-13,18000000,Defender - Left-Back
10075,293719,Adel Taarabt,2018-06-07,1350000,midfield - Central Midfield
10076,293758,Nicolas Otamendi,2018-05-28,31500000,Defender - Centre-Back
10077,293774,Ferro,2018-06-29,900000,Defender - Centre-Back
10078,293813,Jan Vertonghen,2018-05-28,28800000,Defender - Centre-Back
10079,293830,Lucas Verissimo,2018-05-23,4500000,Defender - Centre-Back
10080,293848,Mile Svilar,2018-06-13,2250000,Goalkeeper
10081,293871,Odysseas Vlachodimos,2018-05-22,2250000,Goalkeeper
10082,293903,Pedro Marques,2018-06-29,495000,attack - Centre-Forward
10083,293920,Helton Leite,2018-05-23,90000,Goalkeeper
10084,293946,Gilberto,2018-05-23,1350000,Defender - Right-Back
10085,293957,Anderson Silva,2018-06-29,158000,attack - Centre-Forward
10086,293995,Joao Carlos Teixeira,2018-06-13,900000,midfield - Attacking Midfield
10087,294039,Dani Morer,2018-05-30,180000,Defender - Right-Back
10088,294059,Adrian Marin,2018-05-30,900000,Defender - Left-Back
10089,294124,Mehdi Carcela Gonzalez,2018-06-03,3150000,attack - Right Winger
10090,294166,Maxime Lestienne,2018-05-30,2250000,attack - Left Winger
10091,294181,Mathieu Cafaro,2018-05-16,540000,midfield - Attacking Midfield
10092,294201,Selim Amallah,2018-06-03,900000,midfield - Attacking Midfield
10093,294221,Samuel Bastien,2018-06-07,2250000,midfield - Central Midfield
10094,294243,Nicolas Raskin,2018-06-03,450000,midfield - Central Midfield
10095,294266,Nicolas Gavory,2018-05-16,720000,Defender - Left-Back
10096,294303,Konstantinos Laifis,2018-06-03,3600000,Defender - Centre-Back
10097,294325,Lucas Alario,2018-06-05,18000000,attack - Centre-Forward
10098,294336,Moussa Diaby,2018-06-07,450000,attack - Left Winger
10099,294368,Charles Aranguiz,2018-06-05,9000000,midfield - Central Midfield
10100,294389,Robert Andrich,2018-06-08,315000,midfield - Central Midfield
10101,294427,Julian Baumgartlinger,2018-06-05,3600000,midfield - Defensive Midfield
10102,294445,Calvin Verdonk,2018-06-29,450000,Defender - Left-Back
10103,294468,Delano Ladan,2018-06-12,225000,attack - Centre-Forward
10104,294499,Sebastien Haller,2018-06-05,10800000,attack - Centre-Forward
10105,294546,Mario Engels,2018-06-12,360000,attack - Centre-Forward
10106,294564,Vito Van Crooij,2018-06-12,900000,attack - Right Winger
10107,294575,Marouane Afaker,2018-06-12,90000,attack - Left Winger
10108,294582,Wilson Manafa,2018-06-13,270000,Defender - Right-Back
10109,294605,Collins Fai,2018-06-03,1350000,Defender - Right-Back
10110,294632,Michael De Leeuw,2018-05-02,900000,attack - Centre-Forward
10111,294651,Jorgen Strand Larsen,2018-06-30,68000,attack - Centre-Forward
10112,294690,Patrick Joosten,2018-06-12,360000,attack - Left Winger
10113,294704,Daleho Irandust,2018-06-20,540000,midfield - Attacking Midfield
10114,294746,Mohammed El Hankouri,2018-06-12,450000,midfield - Right Midfield
10115,294788,Damil Dankerlui,2018-06-12,270000,Defender - Right-Back
10116,294824,Bart Van Hintum,2018-06-12,360000,Defender - Left-Back
10117,294863,Marin Sverko,2018-06-05,113000,Defender - Centre-Back
10118,294904,Lennart Thy,2018-06-12,900000,attack - Centre-Forward
10119,294945,Peter Leeuwenburgh,2018-06-29,68000,Goalkeeper
10120,294971,Younes Namli,2018-06-12,2250000,midfield - Attacking Midfield
10121,294994,Arno Verschueren,2018-06-12,450000,midfield - Central Midfield
10122,295022,Joeri De Kamps,2018-07-13,315000,midfield - Defensive Midfield
10123,295038,Laros Duarte,2018-06-29,180000,midfield - Defensive Midfield
10124,295057,Laurent Jans,2018-06-03,1080000,Defender - Right-Back
10125,295074,Dirk Abels,2018-06-29,113000,Defender - Right-Back
10126,295089,Giannis Masouras,2018-05-22,900000,Defender - Right-Back
10127,295118,Aaron Meijers,2018-06-12,765000,Defender - Left-Back
10128,295138,Mica Pinto,2018-06-29,225000,Defender - Left-Back
10129,295161,Michael Heylen,2018-06-03,675000,Defender - Centre-Back
10130,295186,Mike Te Wierik,2018-06-12,900000,Defender - Centre-Back
10131,295215,Adil Auassar,2018-06-12,540000,Defender - Centre-Back
10132,295235,Bart Vriends,2018-06-12,360000,Defender - Centre-Back
10133,295259,Tom Beugelsdijk,2018-06-12,810000,Defender - Centre-Back
10134,295282,Benjamin Van Leer,2018-06-12,1350000,Goalkeeper
10135,295316,Tim Coremans,2018-06-12,135000,Goalkeeper
10136,295357,Dusan Tadić,2018-05-28,13500000,attack - Left Winger
10137,295369,Maduka Okoye,2018-07-15,45000,Goalkeeper
10138,295390,Mohammed Osman,2018-06-12,270000,midfield - Central Midfield
10139,295418,Zakaria Labyad,2018-06-12,5400000,midfield - Attacking Midfield
10140,295441,Davy Klaassen,2018-05-28,13500000,midfield - Attacking Midfield
10141,295468,Steven Berghuis,2018-06-12,10800000,midfield - Attacking Midfield
10142,295552,Sean Klaiber,2018-06-12,2250000,Defender - Right-Back
10143,295599,Daley Blind,2018-05-28,16200000,Defender - Left-Back
10144,295685,Remko Pasveer,2018-06-12,360000,Goalkeeper
10145,295725,Przemyslaw Tyton,2018-05-30,540000,Goalkeeper
10146,295746,Maximiliano Romero,2018-06-12,6300000,attack - Centre-Forward
10147,295771,Eran Zahavi,2018-06-05,8550000,attack - Centre-Forward
10148,295804,Perr Schuurs,2018-06-29,1800000,Defender - Centre-Back
10149,295833,Richard Ledezma,2018-06-22,45000,midfield - Attacking Midfield
10150,295834,Richard Ledezma,2018-07-11,45000,midfield - Attacking Midfield
10151,295886,Davy Propper,2018-05-28,13500000,midfield - Central Midfield
10152,295916,Marco Van Ginkel,2018-06-12,10800000,midfield - Central Midfield
10153,295958,Andre Onana,2018-06-12,13500000,Goalkeeper
10154,295983,Phillipp Mwene,2018-06-19,900000,Defender - Right-Back
10155,295999,Ibrahim Sangare,2018-06-04,4500000,midfield - Defensive Midfield
10156,296028,Mauro Junior,2018-06-12,1800000,Defender - Left-Back
10157,296060,Philipp Max,2018-06-05,13500000,Defender - Left-Back
10158,296091,Andre Ramalho,2018-06-14,4050000,Defender - Centre-Back
10159,296106,Olivier Boscagli,2018-05-16,1800000,Defender - Centre-Back
10160,296122,Armando Obispo,2018-06-12,675000,Defender - Centre-Back
10161,296135,Jordan Teze,2018-06-29,180000,Defender - Centre-Back
10162,296175,Mario Gotze,2018-06-05,16200000,midfield - Attacking Midfield
10163,296209,Joel Drommel,2018-06-12,450000,Goalkeeper
